jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
BONNER.1ST-FLR.RM-1425.VAV-1425.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 009 HTGVLV CMD
BONNER.1ST-FLR.RM-1449B.VAV-1449B.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 010 HTGVLV CMD
BONNER.1ST-FLR.RM-1329.VAV-1329-1A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 011 HTGVLV CMD
BONNER.1ST-FLR.RM-1423.VAV-1423.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 014 HTGVLV CMD
BONNER.1ST-FLR.RM-1449.VAV-1449.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 FEC 015 HTGVLV CMD
BONNER.1ST-FLR.RM-1309.VAV-1309-1A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 016 HTGVLV CMD
BONNER.1ST-FLR.RM-1305.VAV-1305.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 VMA 019 HTGVLV CMD
BONNER.1ST-FLR.RM-1404.VAV-1404.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 021 HTGVLV CMD
BONNER.1ST-FLR.RM-1402.VAV-1402.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 FEC 022 HTGVLV CMD
BONNER.1ST-FLR.RM-1413.VAV-1413.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 FEC 023 HTGVLV CMD
BONNER.2ND-FLR.RM-2129.VAV-2129.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 FEC 004 HTGVLV CMD
BONNER.2ND-FLR.RM-2230.VAV-2230.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 005 HTGVLV CMD
BONNER.2ND-FLR.RM-2235.VAV-2235.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 007 HTGVLV CMD
BONNER.2ND-FLR.RM-2235A.VAV-2235A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 008 HTGVLV CMD
BONNER.2ND-FLR.RM-2229.VAV-2229.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 009 HTGVLV CMD
BONNER.2ND-FLR.RM-2222.VAV-2222.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 011 HTGVLV CMD
BONNER.2ND-FLR.RM-2121.VAV-2121-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 014 HTGVLV CMD
BONNER.2ND-FLR.RM-2213.VAV-2213.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 FEC 018 HTGVLV CMD
BONNER.2ND-FLR.RM-2214.VAV-2214.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 019 HTGVLV CMD
BONNER.2ND-FLR.RM-2121A.VAV-2121A.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 021 HTGVLV CMD
BONNER.2ND-FLR.RM-2206.VAV-2206.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 023 HTGVLV CMD
BONNER.2ND-FLR.RM-2201.VAV-2201.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 024 HTGVLV CMD
BONNER.2ND-FLR.RM-2202.VAV-2202.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 025 HTGVLV CMD
BONNER.2ND-FLR.RM-2129A.VAV-2129A.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 027 HTGVLV CMD
BONNER.2ND-FLR.RM-2150C.VAV-2150C.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 029 HTGVLV CMD
BONNER.2ND-FLR.RM-2145B.VAV-2145B.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 030 HTGVLV CMD
BONNER.2ND-FLR.RM-2140.VAV-2140.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 031 HTGVLV CMD
BONNER.2ND-FLR.RM-2150.VAV-2150.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 034 HTGVLV CMD
BONNER.2ND-FLR.RM-2229C.VAV-2229-3.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 035 HTGVLV CMD
BONNER.2ND-FLR.RM-2001.VAV-2001.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 012 HTGVLV CMD
BONNER.2ND-FLR.RM-2150A.VAV-2150A.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 013 HTGVLV CMD
BONNER.2ND-FLR.RM-2129B.VAV-2129B.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 FEC 028 HTGVLV CMD
BONNER.2ND-FLR.RM-2234.VAV-2234.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 038 HTGVLV CMD
BONNER.2ND-FLR.RM-2242.VAV-2242.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH3 VMA 005 HTGVLV CMD
BONNER.2ND-FLR.RM-2000.VAV-2000.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH3 SAV 009 HTGVLV CMD
BONNER.2ND-FLR.RM-2002.VAV-2002.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 011 HTGVLV CMD
BONNER.2ND-FLR.RM-2325.VAV-2325.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 FEC 012 HTGVLV CMD
BONNER.2ND-FLR.RM-2417.VAV-2417-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 013 HTGVLV CMD
BONNER.2ND-FLR.RM-2422.VAV-2422.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 017 HTGVLV CMD
BONNER.2ND-FLR.RM-2430.VAV-2430.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 018 HTGVLV CMD
BONNER.2ND-FLR.RM-2317.VAV-2317-3.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 022 HTGVLV CMD
BONNER.2ND-FLR.RM-2418.VAV-2418.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 024 HTGVLV CMD
BONNER.2ND-FLR.RM-2414.VAV-2414.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 025 HTGVLV CMD
BONNER.2ND-FLR.RM-2406.VAV-2406.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 027 HTGVLV CMD
BONNER.2ND-FLR.RM-2401.VAV-2401-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 028 HTGVLV CMD
BONNER.2ND-FLR.RM-2402.VAV-2402.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 032 HTGVLV CMD
BONNER.3RD-FLR.RM-3126.VAV-3126.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 004 HTGVLV CMD
BONNER.3RD-FLR.RM-3125.VAV-3125.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 FEC 006 HTGVLV CMD
BONNER.3RD-FLR.RM-3146.VAV-3146.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 007 HTGVLV CMD
BONNER.3RD-FLR.RM-3142.VAV-3142.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 009 HTGVLV CMD
BONNER.3RD-FLR.RM-3145.VAV-3145.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 FEC 011 HTGVLV CMD
BONNER.3RD-FLR.RM-3113.VAV-3113-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 012 HTGVLV CMD
BONNER.3RD-FLR.RM-3214.VAV-3214.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 015 HTGVLV CMD
BONNER.3RD-FLR.RM-3205.VAV-3205-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 017 HTGVLV CMD
BONNER.3RD-FLR.RM-3206.VAV-3206.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 021 HTGVLV CMD
BONNER.3RD-FLR.RM-3114.VAV-3114.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 022 HTGVLV CMD
BONNER.3RD-FLR.RM-3106.VAV-3106.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 023 HTGVLV CMD
BONNER.3RD-FLR.RM-3202.VAV-3202.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 027 HTGVLV CMD
BONNER.3RD-FLR.RM-3222.VAV-3222-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 028 HTGVLV CMD
BONNER.3RD-FLR.RM-3222.VAV-3222-2.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 029 HTGVLV CMD
BONNER.3RD-FLR.RM-3221.VAV-3221-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 030 HTGVLV CMD
BONNER.2ND-FLR.RM-2130.VAV-2130.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH3 VMA 007 HTGVLV CMD
BONNER.2ND-FLR.RM-2310.VAV-2310.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 034 HTGVLV CMD
BONNER.3RD-FLR.RM-3130.VAV-3130.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 025 HTGVLV CMD
BONNER.2ND-FLR.RM-2002A.VAV-2002A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AHU1 SAV 010 HTGVLV CMD
BONNER.2ND-FLR.RM-2325.VAV2325-2.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AHU1 SAV 035 HTGVLV CMD
BONNER.3RD-FLR.RM-3230.VAV-3230.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH3 VMA 005 HTGVLV CMD
BONNER.3RD-FLR.RM-3246.VAV-3246.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH3 VMA 007 HTGVLV CMD
BONNER.3RD-FLR.RM-3000.VAV-3000.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH3 SAV 009 HTGVLV CMD
BONNER.3RD-FLR.RM-3002.VAV-TM3002.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 010 HTGVLV CMD
BONNER.3RD-FLR.RM-3329.VAV-3329.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 011 HTGVLV CMD
BONNER.3RD-FLR.RM-3326.VAV-3326.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 012 HTGVLV CMD
BONNER.3RD-FLR.RM-3318.VAV-3318.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 014 HTGVLV CMD
BONNER.3RD-FLR.RM-3317.VAV-3317-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 015 HTGVLV CMD
BONNER.3RD-FLR.RM-3422.VAV-3422.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 018 HTGVLV CMD
BONNER.3RD-FLR.RM-3417.VAV-3417.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 FEC 019 HTGVLV CMD
BONNER.3RD-FLR.RM-3430.VAV-3430.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 020 HTGVLV CMD
BONNER.3RD-FLR.RM-3401.VAV-3401-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 023 HTGVLV CMD
BONNER.3RD-FLR.RM-3306.VAV-3306.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 027 HTGVLV CMD
BONNER.3RD-FLR.RM-3402.VAV-3402.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 029 HTGVLV CMD
BONNER.3RD-FLR.RM-3406.VAV-3406.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 031 HTGVLV CMD
BONNER.3RD-FLR.RM-3414.VAV-3414.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 032 HTGVLV CMD
BONNER.4TH-FLR.RM-4121.VAV-4121.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 FEC 004 HTGVLV CMD
BONNER.4TH-FLR.RM-4221.VAV-4221-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 005 HTGVLV CMD
BONNER.4TH-FLR.RM-4222.VAV-4222.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 009 HTGVLV CMD
BONNER.4TH-FLR.RM-4126.VAV-4126.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 010 HTGVLV CMD
BONNER.4TH-FLR.RM-4141.VAV-4141.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 011 HTGVLV CMD
BONNER.4TH-FLR.RM-4134.VAV-4134.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 VMA 012 HTGVLV CMD
BONNER.4TH-FLR.RM-4145.VAV-4145.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 014 HTGVLV CMD
BONNER.4TH-FLR.RM-4146.VAV-4146.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 VMA 015 HTGVLV CMD
BONNER.4TH-FLR.RM-4122.VAV-4122.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 VMA 017 HTGVLV CMD
BONNER.4TH-FLR.RM-4105.VAV-4105-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 019 HTGVLV CMD
BONNER.4TH-FLR.RM-4205.VAV-4205-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 023 HTGVLV CMD
BONNER.4TH-FLR.RM-4218.VAV-4218.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 VMA 028 HTGVLV CMD
BONNER.4TH-FLR.RM-4206.VAV-4206.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 029 HTGVLV CMD
BONNER.4TH-FLR.RM-4202.VAV-4202.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 VMA 030 HTGVLV CMD
BONNER.4TH-FLR.RM-4106.VAV-4106.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 VMA 033 HTGVLV CMD
BONNER.4TH-FLR.RM-4110.VAV-4110.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 034 HTGVLV CMD
BONNER.3RD-FLR.RM-3105.VAV-3105.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH3 SAV 004 HTGVLV CMD
BONNER.4TH-FLR.RM-4230.VAV-4230.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH3 VMA 005 HTGVLV CMD
BONNER.4TH-FLR.RM-4242.VAV-4242.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH3 VMA 007 HTGVLV CMD
BONNER.4TH-FLR.RM-4000.VAV-4000-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 008 HTGVLV CMD
BONNER.4TH-FLR.RM-TM4002.VAV-TM4002.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AHX SAV 010 HTGVLV CMD
BONNER.4TH-FLR.RM-4334.VAV-4334.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AHX VMA 011 HTGVLV CMD
BONNER.4TH-FLR.RM-4325A.VAV-4325A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 013 HTGVLV CMD
BONNER.4TH-FLR.RM-4430.VAV-4430.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH1 VMA 014 HTGVLV CMD
BONNER.4TH-FLR.RM-4326A.VAV-4326A.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH1 VMA 016 HTGVLV CMD
BONNER.4TH-FLR.RM-4325.VAV-4325.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 018 HTGVLV CMD
BONNER.4TH-FLR.RM-4417.VAV-4417-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 020 HTGVLV CMD
BONNER.4TH-FLR.RM-4422.VAV-4422.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 022 HTGVLV CMD
BONNER.4TH-FLR.RM-4305.VAV-4305.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH1 FEC 023 HTGVLV CMD
BONNER.4TH-FLR.RM-4306.VAV-4306.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH1 VMA 024 HTGVLV CMD
BONNER.4TH-FLR.RM-4318.VAV-4318.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH1 VMA 026 HTGVLV CMD
BONNER.4TH-FLR.RM-4414.VAV-4414.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH1 VMA 028 HTGVLV CMD
BONNER.4TH-FLR.RM-4401.VAV-4401-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 030 HTGVLV CMD
BONNER.4TH-FLR.RM-4310.VAV-4310.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 034 HTGVLV CMD
BONNER.4TH-FLR.RM-4406.VAV-4406.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 110 FC 1 AH1 SAV 035 HTGVLV CMD
BONNER.4TH-FLR.RM-4402.VAV-4402.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 110 FC 1 AH1 VMA 036 HTGVLV CMD
BH.PLANT.FUL-HEAT,HTG VLVS OPEN ON OSA-T,heating valve open on outside air temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BHPLANT FUL HEAT
BH.4THFLR.RM-4137.VAV-30.HF1-SS,Room-4137 Hepa Filter-1 Start/Stop,hepa filter start stop,,,Binary Output,4,NAE 57 N2 2 VAV 30 HF1 SS
BH.4THFLR.RM-4137.VAV-30.HF2-SS,Room-4137 Hepa Filter-2 Start/Stop,hepa filter start stop,,,Binary Output,4,NAE 57 N2 2 VAV 30 HF2 SS
BH.4THFLR.RM-4137.VAV-30.HF3-SS,Room-4137 Hepa Filter-3 Start/Stop,hepa filter start stop,,,Binary Output,4,NAE 57 N2 2 VAV 30 HF3 SS
BH.3RDFLR.RM-3329A.VAV-50.HF2-SS,Hepa Filter-2 Room-3329 Start/ Stop,hepa filter start stop,,,Binary Output,4,NAE 57 N2 2 VAV 50 HF2 SS
BH.3RDFLR.RM-3329A.VAV-50.HF3-SS,Hepa Filter-3 Room-3329 Start/ Stop,hepa filter start stop,,,Binary Output,4,NAE 57 N2 2 VAV 50 HF3 SS
BH.2NDFLR.RM-2150F.VAV-33.HF2145B-SS,Hepa Filter Start/Stop,hepa filter start stop,,,Binary Output,4,NAE 57 N2 1 VAV 33 HF2145B SS
BH.AHU-1.HI-ZNCLG,HIGHEST ZONE COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BHAHU 1 HI ZNCLG
BH.2RH.AHU1-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH2RH AHU1 HICMD
BH.1RH.AHU1-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH1RH AHU1 HICMD
BH.BAR.AHU-2-HICMD,HIGHEST ZONE COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BHBAR AHU 2 HICMD
BH.2RH.AHU-3-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH2RH AHU 3 HICMD
BH.1RH.AHU-2-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH1RH AHU 2 HICMD
BH.AHU-2.HI-ZNCLG,HIGHEST ZONE COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BHAHU 2 HI ZNCLG
BH.4RH.AHU1-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH4RH AHU1 HICMD
BH.4RH.AHU3-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH4RH AHU3 HICMD
BH.3RH.AHU1-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH3RH AHU1 HICMD
BH.3RH.AHU3-HICMD,HIGHEST ZN COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BH3RH AHU3 HICMD
BH.AHU-3.HI-ZNCLG,HIGHEST ZONE COOLING CMD,highest zone cooling command,,264,Analog Value,2,NAE 57 Programming Analog Data BHAHU 3 HI ZNCLG
BH.AHU-1.WARM-ZON,WARMEST ZONE TEMPERATURE,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 1 WARM ZON
BH.2RH.AHU1-WMZN,WARMEST ZONE TEMP,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH2RH AHU1 WMZN
BH.1RH.AHU1-WMZN,WARMEST ZONE TEMP,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH1RH AHU1 WMZN
BH.BAR.AHU-2-WMZN,WARMEST ZONE TEMPERATURE,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BHBAR AHU 2 WMZN
BH.2RH.AHU-3-WMZN,WARMEST SOUTH ZONE TEMP,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH2RH AHU 3 WMZN
BH.1RH.AHU-2-WMZN,WARMEST ZONE TEMP,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH1RH AHU 2 WMZN
BH.AHU-2.WARM-ZON,WARMEST ZONE TEMPERATURE,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 2 WARM ZON
BH.4RH.AHU1-WMZN,WARMEST ZONE TEMPERATURE,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH4RH AHU1 WMZN
BH.4RH.AHU3-WMZN,WARMEST ZONE TEMPERATURE,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH4RH AHU3 WMZN
BH.3RH.AHU1-WMZN,WARMEST ZONE TEMPERATURE,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH3RH AHU1 WMZN
BH.3RH.AHU3-WMZN,WARMEST ZONE TEMPERATURE,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BH3RH AHU3 WMZN
BH.AHU-3.WARM-ZON,WARMEST ZONE TEMP,highest zone temperature,,64,Analog Value,2,NAE 57 Programming Analog Data BHAHU 3 WARM ZON
Hi Zone,,highest zone temperature,,64,Analog Value,2,NAE 57 Programming AHU 1 SA T Reset Hi Zone
Hi Zone,,highest zone temperature,,64,Analog Value,2,NAE 57 Programming AHU 3 SA T Reset Hi Zone
